7010;P23.8;0;N;S;Pneumonia congen dev outr organismos;Pneumonia congênita devida a outros organismos;5
7011;P23.9;0;N;S;Pneumonia congen NE;Pneumonia congênita não especificada;5
7012;P24;0;S;N;Sindr de aspiracao neonatal;Sindr de aspiracao neonatal;5
7013;P24.0;0;N;S;Aspiracao neonatal de meconio;Aspiração neonatal de mecônio;5
7014;P24.1;0;N;S;Aspiracao neonatal liquido amniotico e muco;Aspiração neonatal de líquido amniótico e muco;5
7015;P24.2;0;N;S;Aspiracao neonatal de sangue;Aspiração neonatal de sangue;5
7016;P24.3;0;N;S;Aspiracao neonatal leite alimento regurgit;Aspiração neonatal de leite e alimento regurgitados;5
7017;P24.8;0;N;S;Outr sindr de aspiracao neonatais;Outras síndromes de aspiração neonatais;5
7018;P24.9;0;N;S;Sindr de aspiracao neonatal NE;Síndrome de aspiração neonatal não especificada;5
7019;P25;0;S;N;Enfisema interst afecc corr orig per perinat;Enfisema interst afecc corr orig per perinat;5
7020;P25.0;0;N;S;Enfisema interst originado periodo perinatal;Enfisema intersticial originado no período perinatal;5
7021;P25.1;0;N;S;Pneumotorax originado no periodo perinatal;Pneumotórax originado no período perinatal;5
7022;P25.2;0;N;S;Pneumomediastino originado periodo perinatal;Pneumomediastino originado no período perinatal;5
7023;P25.3;0;N;S;Pneumopericardio originado periodo perinatal;Pneumopericárdio originado no período perinatal;5
7024;P25.8;0;N;S;Out afec rel enfis interst orig per perinat;Outras afecções relacionadas com o enfisema intersticial originadas no período perinatal;5
7025;P26;0;S;N;Hemorragia pulmonar orig periodo perinatal;Hemorragia pulmonar orig periodo perinatal;5
7026;P26.0;0;N;S;Hemorragia traqueobronq orig periodo perinat;Hemorragia traqueobrônquica originada no período perinatal;5
7027;P26.1;0;N;S;Hemorragia pulm macica orig periodo perinat;Hemorragia pulmonar maciça originada no período perinatal;5
7028;P26.8;0;N;S;Outr hemorragias pulm orig periodo perinat;Outras hemorragias pulmonares originadas no período perinatal;5
7029;P26.9;0;N;S;Hemorragia pulmonar NE orig periodo perinat;Hemorragia pulmonar não especificada originada no período perinatal;5
7030;P27;0;S;N;Doenc respirat cron orig periodo perinatal;Doenc respirat cron orig periodo perinatal;5
7031;P27.0;0;N;S;Sindr de Wilson-Mikity;Síndrome de Wilson-Mikity;5
7032;P27.1;0;N;S;Displasia broncopulm orig periodo perinatal;Displasia broncopulmonar originada no período perinatal;5
7033;P27.8;0;N;S;Outr doenc respirat cron orig per perinatal;Outras doenças respiratórias crônicas originadas no período perinatal;5
7034;P27.9;0;N;S;Doenc respirat cronica NE orig per perinatal;Doença respiratória crônica não especificada originada no período perinatal;5
7035;P28;0;S;N;Outr afeccoes respirat orig per perinatal;Outr afeccoes respirat orig per perinatal;5
7036;P28.0;0;N;S;Atelectasia prim do recem-nascido;Atelectasia primária do recém-nascido;5
7037;P28.1;0;N;S;Outr atelectasias do recem-nascido e as NE;Outras atelectasias do recém-nascido e as não especificadas;5
7038;P28.2;0;N;S;Crises cianoticas do recem-nascido;Crises cianóticas do recém-nascido;5
7039;P28.3;0;N;S;Apneia prim do sono do recem-nascido;Apnéia primária do sono do recém-nascido;5
7040;P28.4;0;N;S;Outr apneias do recem-nascido;Outras apnéias do recém-nascido;5
7041;P28.5;0;N;S;Insuf respirat do recem-nascido;Insuficiência respiratória do recém-nascido;5
7042;P28.8;0;N;S;Outr afeccoes respirat espec do recem-nasc;Outras afecções respiratórias especificadas do recém-nascido;5
7043;P28.9;0;N;S;Afeccao respirat do recem-nascido NE;Afecção respiratória do recém-nascido, não especificada;5
7044;P29;0;S;N;Transt cardiovasc orig periodo perinatal;Transt cardiovasc orig periodo perinatal;5
7045;P29.0;0;N;S;Insuf cardiaca neonatal;Insuficiência cardíaca neonatal;5
7046;P29.1;0;N;S;Disritmia cardiaca neonatal;Disritmia cardíaca neonatal;5
7047;P29.2;0;N;S;Hipertensao neonatal;Hipertensão neonatal;5
7048;P29.3;0;N;S;Persistencia da circulacao fetal;Persistência da circulação fetal;5
7049;P29.4;0;N;S;Isquemia miocardica transitoria recem-nasc;Isquemia miocárdica transitória do recém-nascido;5
7050;P29.8;0;N;S;Outr transt cardiovasc orig periodo perinat;Outros transtornos cardiovasculares originados no período perinatal;5
7051;P29.9;0;N;S;Transt cardiovasc NE orig periodo perinatal;Transtornos cardiovasculares não especificados originados no período perinatal;5
7052;P35;0;S;N;Doenc virais congen;Doenc virais congen;5
7053;P35.0;0;N;S;Sindr da rubeola congen;Síndrome da rubéola congênita;5
7054;P35.1;0;N;S;Infecc congen p/citomegalovirus;Infecção congênita por citomegalovirus;5
7055;P35.2;0;N;S;Infecc congen p/virus do herpes;Infecção congênita por vírus do herpes [simples];5
7056;P35.3;0;N;S;Hepatite viral congen;Hepatite viral congênita;5
7057;P35.8;0;N;S;Outr doenc virais congen;Outras doenças virais congênitas;5
7058;P35.9;0;N;S;Doenc viral congen NE;Doença viral congênita não especificada;5
7059;P36;0;S;N;Septicemia bacter do recem-nascido;Septicemia bacter do recem-nascido;5
7060;P36.0;0;N;S;Septicemia rec-nasc dev estreptococo grupo B;Septicemia do recém-nascido devida a estreptococo do grupo B;5
7061;P36.1;0;N;S;Septicemia rec-nasc dev outr estreptoc e NE;Septicemia do recém-nascido devida a outros estreptococos e aos não especificados;5
7062;P36.2;0;N;S;Septicemia rec-nasc dev Stafilococcus aureus;Septicemia do recém-nascido devida ao Stafilococcus aureus;5
7063;P36.3;0;N;S;Septicemia rec-nasc dev outr estafiloc e NE;Septicemia do recém-nascido devida a outros estafilococos e aos não especificados;5
7064;P36.4;0;N;S;Septicemia recem-nasc dev Escherichia coli;Septicemia do recém-nascido devida a Escherichia coli;5
7065;P36.5;0;N;S;Septicemia do recem-nascido dev anaerobios;Septicemia do recém-nascido devida a anaeróbios;5
7066;P36.8;0;N;S;Outr septicemias bacter do recem-nascido;Outras septicemias bacterianas do recém-nascido;5
7067;P36.9;0;N;S;Septicemia bacter NE do recem-nascido;Septicemia bacteriana não especificada do recém-nascido;5
7068;P37;0;S;N;Outr doenc infecc e parasit congen;Outr doenc infecc e parasit congen;5
7069;P37.0;0;N;S;Tuberc congen;Tuberculose congênita;5
7070;P37.1;0;N;S;Toxoplasmose congen;Toxoplasmose congênita;5
7071;P37.2;0;N;S;Listeriose neonatal;Listeriose neonatal (disseminada);5
7072;P37.3;0;N;S;Malaria falciparum congen;Malária falciparum congênita;5
7073;P37.4;0;N;S;Outr malarias congen;Outras malárias congênitas;5
7074;P37.5;0;N;S;Candidiase neonatal;Candidíase neonatal;5
7075;P37.8;0;N;S;Outr doenc infecc e parasit congen espec;Outras doenças infecciosas e parasitárias congênitas especificadas;5
7076;P37.9;0;N;S;Doenc infecc ou parasit congen NE;Doença infecciosa ou parasitária congênita não especificada;5
7077;P38;0;S;S;Onfalite recem-nasc c/ou s/hemorragia leve;Onfalite do recém-nascido com ou sem hemorragia leve;5
7078;P39;0;S;N;Outr infecc especificas do periodo perinatal;Outr infecc especificas do periodo perinatal;5
7079;P39.0;0;N;S;Mastite infecc neonatal;Mastite infecciosa neonatal;5
7080;P39.1;0;N;S;Conjuntivite e dacriocistite neonatais;Conjuntivite e dacriocistite neonatais;5
7081;P39.2;0;N;S;Infecc intra-amniotica do feto NCOP;Infecção intra-amniótica do feto não classificada em outra parte;5
7082;P39.3;0;N;S;Infecc neonatal do trato urinario;Infecção neonatal do trato urinário;5
7083;P39.4;0;N;S;Infecc neonatal da pele;Infecção neonatal da pele;5
7084;P39.8;0;N;S;Outr infecc espec proprias periodo perinatal;Outras infecções especificadas próprias do período perinatal;5
7085;P39.9;0;N;S;Infecc propria do periodo perinatal NE;Infecção própria do período perinatal não especificada;5
7086;P50;0;S;N;Perda sanguinea fetal;Perda sanguinea fetal;5
7087;P50.0;0;N;S;Perda sanguinea fetal dev vasa previa;Perda sangüínea fetal devida a vasa prévia;5
7088;P50.1;0;N;S;Perda sanguinea fetal p/ruptura do cordao;Perda sangüínea fetal por ruptura do cordão;5
7089;P50.2;0;N;S;Perda sanguinea fetal originada da placenta;Perda sangüínea fetal originada da placenta;5
7090;P50.3;0;N;S;Hemorragia p/a circulacao do outr gemeo;Hemorragia para a circulação do outro gêmeo;5
7091;P50.4;0;N;S;Hemorragia p/a circulacao materna;Hemorragia para a circulação materna;5
7092;P50.5;0;N;S;Perda sang dev seccao cord umb outr gemelar;Perda sangüínea devido a secção do cordão umbilical do outro gemelar;5
7093;P50.8;0;N;S;Outr perdas sanguineas fetais;Outras perdas sangüíneas fetais;5
7094;P50.9;0;N;S;Perda sanguinea fetal NE;Perda sangüínea fetal não especificada;5
7095;P51;0;S;N;Hemorragia umbilical do recem-nascido;Hemorragia umbilical do recem-nascido;5
7096;P51.0;0;N;S;Hemorragia umbilical macica do recem-nascido;Hemorragia umbilical maciça do recém-nascido;5
7097;P51.8;0;N;S;Outr hemorragias umbilicais do recem-nascido;Outras hemorragias umbilicais do recém-nascido;5
7098;P51.9;0;N;S;Hemorragia umbilical do recem-nascido NE;Hemorragia umbilical do recém-nascido, não especificada;5
7099;P52;0;S;N;Hemorragia intracran nao-traum feto rec-nasc;Hemorragia intracran nao-traum feto rec-nasc;5
7100;P52.0;0;N;S;Hemorragia intraventr grau 1 feto rec-nasc;Hemorragia intraventricular (não-traumática) grau 1, do feto e do recém-nascido;5
7101;P52.1;0;N;S;Hemorragia intraventr grau 2 feto rec-nasc;Hemorragia intraventricular (não-traumática) grau 2, do feto e do recém-nascido;5
7102;P52.2;0;N;S;Hemorragia intraventr grau 3 feto rec-nasc;Hemorragia intraventricular (não-traumática) grau 3, do feto e do recém-nascido;5
7103;P52.3;0;N;S;Hemorragia intraventr NE feto recem-nascido;Hemorragia intraventricular (não-traumática) não especificada, do feto ou do recém-nascido;5
7104;P52.4;0;N;S;Hemorragia intracerebr feto e recem-nascido;Hemorragia intracerebral (não-traumática) do feto e do recém-nascido;5
7105;P52.5;0;N;S;Hemorragia subaracnoidea feto recem-nascido;Hemorragia subaracnoídea (não-traumática) do feto e do recém-nascido;5
7106;P52.6;0;N;S;Hemorr cerebel fossa posterior feto rec-nasc;Hemorragia cerebelar (não-traumática) e da fossa posterior do feto ou recém-nascido;5
7107;P52.8;0;N;S;Outr hemorrag intracranianas feto rec-nasc;Outras hemorragias intracranianas (não-traumáticas) do feto e do recém-nascido;5
7108;P52.9;0;N;S;Hemorragia intracraniana feto recem-nasc NE;Hemorragia intracraniana (não-traumática) do feto e do recém-nascido, não especificada;5
7109;P53;0;S;S;Doenc hemorragica do feto e do recem-nascido;Doença hemorrágica do feto e do recém-nascido;5
7110;P54;0;S;N;Outr hemorragias neonatais;Outr hemorragias neonatais;5
7111;P54.0;0;N;S;Hematemese neonatal;Hematêmese neonatal;5
7112;P54.1;0;N;S;Melena neonatal;Melena neonatal;5
7113;P54.2;0;N;S;Hemorragia retal neonatal;Hemorragia retal neonatal;5
7114;P54.3;0;N;S;Outr hemorrag gastrointest periodo neonatal;Outras hemorragias gastrointestinais do período neonatal;5
7115;P54.4;0;N;S;Hemorragia supra-renal neonatal;Hemorragia supra-renal neonatal;5
7116;P54.5;0;N;S;Hemorragia cutanea neonatal;Hemorragia cutânea neonatal;5
7117;P54.6;0;N;S;Hemorragia vaginal neonatal;Hemorragia vaginal neonatal;3
7118;P54.8;0;N;S;Outr hemorragias fetais e neonatais espec;Outras hemorragias fetais e neonatais especificadas;5
7119;P54.9;0;N;S;Hemorragia fetal e neonatal NE;Hemorragia fetal e neonatal não especificada;5
7120;P55;0;S;N;Doenc hemolitica do feto e do recem-nascido;Doenc hemolitica do feto e do recem-nascido;5
7121;P55.0;0;N;S;Isoimunizacao Rh do feto e do recem-nascido;Isoimunização Rh do feto e do recém-nascido;5
7122;P55.1;0;N;S;Isoimunizacao ABO do feto e do recem-nascido;Isoimunização ABO do feto e do recém-nascido;5
7123;P55.8;0;N;S;Outr doenc hemoliticas feto e recem-nascido;Outras doenças hemolíticas do feto e do recém-nascido;5
7124;P55.9;0;N;S;Doenc hemolitica NE do feto e recem-nascido;Doença hemolítica não especificada do feto e do recém-nascido;5
7125;P56;0;S;N;Hidropsia fetal dev doenc hemolitica;Hidropsia fetal dev doenc hemolitica;5
7126;P56.0;0;N;S;Hidropsia fetal dev isoimunizacao;Hidropsia fetal devida à isoimunização;5
7127;P56.9;0;N;S;Hidropsia fetal dev outr doenc hemolit e NE;Hidropsia fetal devida a outras doenças hemolíticas e às não especificadas;5
7128;P57;0;S;N;Kernicterus;Kernicterus;5
7129;P57.0;0;N;S;Kernicterus dev isoimunizacao;Kernicterus devido à isoimunização;5
7130;P57.8;0;N;S;Outr kernicterus espec;Outros kernicterus especificados;5
7131;P57.9;0;N;S;Kernicterus NE;Kernicterus não especificado;5
7132;P58;0;S;N;Ictericia neonatal dev outr hemolises excess;Ictericia neonatal dev outr hemolises excess;5
7133;P58.0;0;N;S;Ictericia neonatal dev contusoes;Icterícia neonatal devida a contusões;5
7134;P58.1;0;N;S;Ictericia neonatal dev sangramento;Icterícia neonatal devida a sangramento;5
7135;P58.2;0;N;S;Ictericia neonatal dev infecc;Icterícia neonatal devida a infecção;5
7136;P58.3;0;N;S;Ictericia neonatal dev policitemia;Icterícia neonatal devida a policitemia;5
7137;P58.4;0;N;S;Icter neonat drog tox trans mae adm rec-nasc;Icterícia neonatal devida a drogas ou toxinas transmitidas pela mãe ou administradas ao recém-nascido;5
7138;P58.5;0;N;S;Ictericia neonatal dev deglutacao sang mat;Icterícia neonatal devida à deglutação de sangue materno;5
7139;P58.8;0;N;S;Icter neonat dev outr hemolises excess espec;Icterícia neonatal devida a outras hemólises excessivas especificadas;5
7140;P58.9;0;N;S;Ictericia neonatal dev hemolise excessiva NE;Icterícia neonatal devida a hemólise excessiva não especificada;5
7141;P59;0;S;N;Ictericia neonatal dev outr causas e as NE;Ictericia neonatal dev outr causas e as NE;5
7142;P59.0;0;N;S;Ictericia neonatal assoc ao parto prematuro;Icterícia neonatal associada ao parto prematuro;5
7143;P59.1;0;N;S;Sindr da bile espessa;Síndrome da bile espessa;5
7144;P59.2;0;N;S;Ictericia neonat outr lesoes hepatocel e NE;Icterícia neonatal de outras lesões hepatocelulares e das não especificadas;5
7145;P59.3;0;N;S;Ictericia neonatal dev inibidores leite mat;Icterícia neonatal devida a inibidores do leite materno;5
7146;P59.8;0;N;S;Ictericia neonatal dev outr causas espec;Icterícia neonatal devida a outras causas especificadas;5
7147;P59.9;0;N;S;Ictericia neonatal NE;Icterícia neonatal não especificada;5
7148;P60;0;S;S;Coagulacao intravasc dissem feto rec-nasc;Coagulação intravascular disseminada do feto e do recém-nascido;5
7149;P61;0;S;N;Outr transt hematologicos perinatais;Outr transt hematologicos perinatais;5
7150;P61.0;0;N;S;Trombocitopenia transitoria neonatal;Trombocitopenia transitória neonatal;5
7151;P61.1;0;N;S;Policitemia neonatal;Policitemia neonatal;5
7152;P61.2;0;N;S;Anemia da prematuridade;Anemia da prematuridade;5
7153;P61.3;0;N;S;Anemia congen p/perda sanguinea fetal;Anemia congênita por perda sangüínea fetal;5
7154;P61.4;0;N;S;Outr anemias congen NCOP;Outras anemias congênitas não classificada em outra parte;5
7155;P61.5;0;N;S;Neutropenia transitoria neonatal;Neutropenia transitória neonatal;5
7156;P61.6;0;N;S;Outr transt transit coag periodo neonatal;Outros transtornos transitórios de coagulação do período neonatal;5
7157;P61.8;0;N;S;Outr transt hematologicos perinatais espec;Outros transtornos hematológicos perinatais especificados;5
7158;P61.9;0;N;S;Transt hematologico perinatal NE;Transtorno hematológico perinatal não especificado;5
7159;P70;0;S;N;Trans transit metab carboid esp fet rec-nasc;Trans transit metab carboid esp fet rec-nasc;5
7160;P70.0;0;N;S;Sindr do filho de mae c/diabetes gestacional;Síndrome do filho de mãe com diabetes gestacional;5
7161;P70.1;0;N;S;Sindr do filho de mae diabetica;Síndrome do filho de mãe diabética;5
7162;P70.2;0;N;S;Diabetes mellitus neonatal;Diabetes mellitus neonatal;5
7163;P70.3;0;N;S;Hipoglicemia neonatal iatrogenica;Hipoglicemia neonatal iatrogênica;5
7164;P70.4;0;N;S;Outr hipoglicemias neonatais;Outras hipoglicemias neonatais;5
7165;P70.8;0;N;S;Out trans transit metab carboid fet rec-nasc;Outros transtornos transitórios do metabolismo dos carboidratos do feto e do recém-nascido;5
7166;P70.9;0;N;S;Trans transit NE metab carboidr fet rec-nasc;Transtorno transitório não especificado do metabolismo dos carboidratos do feto e do recém-nascido;5
7167;P71;0;S;N;Transt transit metab calcio magn per neonat;Transt transit metab calcio magn per neonat;5
7168;P71.0;0;N;S;Hipocalcemia recem-nascido p/uso leite vaca;Hipocalcemia do recém-nascido pelo uso de leite de vaca;5
7169;P71.1;0;N;S;Outr hipocalcemias neonatais;Outras hipocalcemias neonatais;5
7170;P71.2;0;N;S;Hipomagnesemia neonatal;Hipomagnesemia neonatal;5
7171;P71.3;0;N;S;Tetania neonatal s/defic de calcio magnesio;Tetania neonatal sem deficiência de cálcio ou magnésio;5
7172;P71.4;0;N;S;Hipoparatiroidismo neonatal transitorio;Hipoparatiroidismo neonatal transitório;5
7173;P71.8;0;N;S;Out trans transit metab calc magn per neonat;Outros transtornos transitórios do metabolismo do cálcio e do magnésio do período neonatal;5
7174;P71.9;0;N;S;Transt transit NE metab calc magn per neonat;Transtornos transitórios não especificados do metabolismo do cálcio e do magnésio do período neonatal;5
7175;P72;0;S;N;Outr transt endocrinos transit period neonat;Outr transt endocrinos transit period neonat;5
7176;P72.0;0;N;S;Bocio neonatal NCOP;Bócio neonatal, não classificado em outra parte;5
7177;P72.1;0;N;S;Hipotireoidismo neonatal transitorio;Hipotireoidismo neonatal transitório;5
7178;P72.2;0;N;S;Outr transt transit funcao de tireoide NCOP;Outros transtornos transitórios da função de tireóide não classificados em outra parte;5
7179;P72.8;0;N;S;Outr transt endocr transit espec per neonat;Outros transtornos endócrinos transitórios e especificados do período neonatal;5
7180;P72.9;0;N;S;Transt endocrino neonatal transitorio NE;Transtorno endócrino neonatal transitório não especificado;5
7181;P74;0;S;N;Outr dist eletrolit metab transit per neonat;Outr dist eletrolit metab transit per neonat;5
7182;P74.0;0;N;S;Acidose metabolica tard do recem-nascido;Acidose metabólica tardia do recém-nascido;5
7183;P74.1;0;N;S;Desidratacao do recem-nascido;Desidratação do recém-nascido;5
7184;P74.2;0;N;S;Disturbios equilibrio sodio recem-nascido;Distúrbios do equilíbrio de sódio do recém-nascido;5
7185;P74.3;0;N;S;Disturbios equilibrio potassio recem-nascido;Distúrbios do equilíbrio de potássio do recém-nascido;5
7186;P74.4;0;N;S;Outr dist eletroliticos transit recem-nasc;Outros distúrbios eletrolíticos transitórios do recém-nascido;5
7187;P74.5;0;N;S;Tirosinemia transitoria do recem-nascido;Tirosinemia transitória do recém-nascido;5
7188;P74.8;0;N;S;Outr disturbios metabolicos transit rec-nasc;Outros distúrbios metabólicos transitórios do recém-nascido;5
7189;P74.9;0;N;S;Disturbio metabolico transitorio NE rec-nasc;Distúrbio metabólico transitório não especificado do recém-nascido;5
7190;P75;*;S;S;Ileo meconial;Íleo meconial (E84.1+);5
7191;P76;0;S;N;Outr obstrucoes intestinais do recem-nascido;Outr obstrucoes intestinais do recem-nascido;5
7192;P76.0;0;N;S;Sindr da rolha de meconio;Síndrome da \"rolha de mecônio\";5
7193;P76.1;0;N;S;Ileo transitorio do recem-nascido;Íleo transitório do recém-nascido;5
7194;P76.2;0;N;S;Obstrucao intestinal dev leite espesso;Obstrução intestinal devido a leite espesso;5
7195;P76.8;0;N;S;Outr obstrucoes intestinais espec rec-nasc;Outras obstruções intestinais especificadas do recém-nascido;5
7196;P76.9;0;N;S;Obstrucao intestinal NE do recem-nascido;Obstrução intestinal não especificada do recém-nascido;5
7197;P77;0;S;S;Enterocolite necrotizante do feto e rec-nasc;Enterocolite necrotizante do feto e do recém-nascido;5
7198;P78;0;S;N;Outr transt ap digestivo periodo perinatal;Outr transt ap digestivo periodo perinatal;5
7199;P78.0;0;N;S;Perfuracao intestinal no periodo perinatal;Perfuração intestinal no período perinatal;5
7200;P78.1;0;N;S;Outr peritonites neonatais;Outras peritonites neonatais;5
7201;P78.2;0;N;S;Hematemese melena dev degluticao sangue mat;Hematemese e melena devidas a deglutição de sangue materno;5
7202;P78.3;0;N;S;Diarreia neonatal nao-infecc;Diarréia neonatal não-infecciosa;5
7203;P78.8;0;N;S;Outr transt perinatais espec ap digestivo;Outros transtornos perinatais especificados do aparelho digestivo;5
7204;P78.9;0;N;S;Transt perinatal NE do aparelho digestivo;Transtorno perinatal não especificado do aparelho digestivo;5
7205;P80;0;S;N;Hipotermia do recem-nascido;Hipotermia do recem-nascido;5
7206;P80.0;0;N;S;Sindr de lesao p/frio;Síndrome de lesão pelo frio;5
7207;P80.8;0;N;S;Outr hipotermias do recem-nascido;Outras hipotermias do recém-nascido;5
7208;P80.9;0;N;S;Hipotermia NE do recem-nascido;Hipotermia não especificada do recém-nascido;5
7209;P81;0;S;N;Outr disturbios regulacao termica rec-nasc;Outr disturbios regulacao termica rec-nasc;5
7210;P81.0;0;N;S;Hipertermia ambiental do recem-nascido;Hipertermia ambiental do recém-nascido;5
7211;P81.8;0;N;S;Outr disturb espec regulacao term rec-nasc;Outros distúrbios especificados da regulação térmica do recém-nascido;5
7212;P81.9;0;N;S;Disturbio NE regulacao termica recem-nascido;Distúrbio não especificado da regulação térmica do recém-nascido;5
7213;P83;0;S;N;Outr afecc compr tegum espec feto rec-nasc;Outr afecc compr tegum espec feto rec-nasc;5
7214;P83.0;0;N;S;Esclerema neonatal;Esclerema neonatal;5
7215;P83.1;0;N;S;Eritema toxico neonatal;Eritema tóxico neonatal;5
7216;P83.2;0;N;S;Hidropsia fetal nao-dev doenc hemolitica;Hidropsia fetal não-devida à doença hemolítica;5
7217;P83.3;0;N;S;Outr edemas e NE proprios feto recem-nascido;Outros edemas e os não especificados próprios do feto e do recém-nascido;5
7218;P83.4;0;N;S;Intumescimento mamario do recem-nascido;Intumescimento mamário do recém-nascido;5
7219;P83.5;0;N;S;Hidrocele congen;Hidrocele congênita;5
7220;P83.6;0;N;S;Polipo umbilical do recem-nascido;Pólipo umbilical do recém-nascido;5
7221;P83.8;0;N;S;Outr afecc espec tegum propr feto rec-nasc;Outras afecções especificadas do tegumento próprias do feto e do recém-nascido;5
7222;P83.9;0;N;S;Afeccao NE tegumento propria feto rec-nasc;Afecção não especificada do tegumento própria do feto e do recém-nascido;5
7223;P90;0;S;S;Convulsoes do recem-nascido;Convulsões do recém-nascido;5
7224;P91;0;S;N;Outr disturbios funcao cerebral rec-nasc;Outr disturbios funcao cerebral rec-nasc;5
7225;P91.0;0;N;S;Isquemia cerebral neonatal;Isquemia cerebral neonatal;5
7226;P91.1;0;N;S;Cistos periventriculares adquir rec-nasc;Cistos periventriculares adquiridos do recém-nascido;5
7227;P91.2;0;N;S;Leucomalacia cerebral neonatal;Leucomalácia cerebral neonatal;5
7228;P91.3;0;N;S;Irritabilidade cerebral neonatal;Irritabilidade cerebral neonatal;5
7229;P91.4;0;N;S;Depressao cerebral neonatal;Depressão cerebral neonatal;5
7230;P91.5;0;N;S;Coma neonatal;Coma neonatal;5
7231;P91.8;0;N;S;Outr disturbios espec funcao cerebr rec-nasc;Outros distúrbios especificados da função cerebral do recém-nascido;5
7232;P91.9;0;N;S;Disturbio NE da funcao cerebral rec-nasc;Distúrbio não especificado da função cerebral do recém-nascido;5
7233;P92;0;S;N;Problemas de alimentacao do recem-nascido;Problemas de alimentacao do recem-nascido;5
7234;P92.0;0;N;S;Vomitos no recem-nascido;Vômitos no recém-nascido;5
7235;P92.1;0;N;S;Regurgitacao e ruminacao no recem-nascido;Regurgitação e ruminação no recém-nascido;5
7236;P92.2;0;N;S;Alimentacao vagarosa do recem-nascido;Alimentação vagarosa do recém-nascido;5
7237;P92.3;0;N;S;Subalimentacao do recem-nascido;Subalimentação do recém-nascido;5
7238;P92.4;0;N;S;Hiperalimentacao do recem-nascido;Hiperalimentação do recém-nascido;5
7239;P92.5;0;N;S;Dificuldade neonatal na amamentacao no peito;Dificuldade neonatal na amamentação no peito;5
7240;P92.8;0;N;S;Outr problemas de alimentacao recem-nascido;Outros problemas de alimentação do recém-nascido;5
7241;P92.9;0;N;S;Problema NE de alimentacao do recem-nascido;Problema não especificado de alimentação do recém-nascido;5
7242;P93;0;S;S;Reacoes e intox dev drog admin feto rec-nasc;Reações e intoxicações devidas a drogas administradas ao feto e ao recém-nascido;5
7243;P94;0;S;N;Transt do tonus muscular do recem-nascido;Transt do tonus muscular do recem-nascido;5
7244;P94.0;0;N;S;Miastenia grave neonatal transitoria;Miastenia grave neonatal transitória;5
7245;P94.1;0;N;S;Hipertonia congen;Hipertonia congênita;5
7246;P94.2;0;N;S;Hipotonia congen;Hipotonia congênita;5
7247;P94.8;0;N;S;Outr transt do tonus muscular recem-nascido;Outros transtornos do tônus muscular do recém-nascido;5
7248;P94.9;0;N;S;Transt NE do tonus muscular do recem-nascido;Transtorno não especificado do tônus muscular do recém-nascido;5
7249;P95;0;S;S;Morte fetal de causa NE;Morte fetal de causa não especificada;5
7250;P96;0;S;N;Outr afeccoes originadas periodo perinatal;Outr afeccoes originadas periodo perinatal;5
7251;P96.0;0;N;S;Insuf renal congen;Insuficiência renal congênita;5
7252;P96.1;0;N;S;Sint abstinencia neonatal drog utiliz p/mae;Sintomas de abstinência neonatal de drogas utilizadas pela mãe;5
7253;P96.2;0;N;S;Sint abstinencia uso drogas terap rec-nasc;Sintomas de abstinência do uso de drogas terapêuticas no recém-nascido;5
7254;P96.3;0;N;S;Suturas cranianas amplas no recem-nascido;Suturas cranianas amplas no recém-nascido;5
7255;P96.4;0;N;S;Interrupcao de gravidez afet feto rec-nasc;Interrupção de gravidez, afetando o feto e recém-nascido;5
7256;P96.5;0;N;S;Complic de proced intra-uterinos NCOP;Complicações de procedimentos intra-uterinos não classificados em outra parte;5
7257;P96.8;0;N;S;Outr afeccoes espec orig periodo perinatal;Outras afecções especificadas originadas no período perinatal;5
7258;P96.9;0;N;S;Afeccoes originadas no periodo perinatal NE;Afecções originadas no período perinatal não especificadas;5
7259;Q00;0;S;N;Anencefalia e malformacoes similares;Anencefalia e malformacoes similares;5
7260;Q00.0;0;N;S;Anencefalia;Anencefalia;5
7261;Q00.1;0;N;S;Craniorraquisquise;Craniorraquisquise;5
7262;Q00.2;0;N;S;Iniencefalia;Iniencefalia;5
7263;Q01;0;S;N;Encefalocele;Encefalocele;5
7264;Q01.0;0;N;S;Encefalocele frontal;Encefalocele frontal;5
7265;Q01.1;0;N;S;Encefalocele nasofrontal;Encefalocele nasofrontal;5
7266;Q01.2;0;N;S;Encefalocele occipital;Encefalocele occipital;5
7267;Q01.8;0;N;S;Encefalocele de outr localiz;Encefalocele de outras localizações;5
7268;Q01.9;0;N;S;Encefalocele NE;Encefalocele não especificada;5
7269;Q02;0;S;S;Microcefalia;Microcefalia;5
7270;Q03;0;S;N;Hidrocefalia congen;Hidrocefalia congen;5
7271;Q03.0;0;N;S;Malformacoes do aqueduto de Sylvius;Malformações do aqueduto de Sylvius;5
7272;Q03.1;0;N;S;Atresia fendas Luschka e foramen Magendie;Atresia das fendas de Luschka e do forâmen de Magendie;5
7273;Q03.8;0;N;S;Outr hidrocefalia congen;Outra hidrocefalia congênita;5
7274;Q03.9;0;N;S;Hidrocefalia congen NE;Hidrocefalia congênita não especificada;5
7275;Q04;0;S;N;Outr malformacoes congen do cerebro;Outr malformacoes congen do cerebro;5
7276;Q04.0;0;N;S;Malformacoes congen do corpo caloso;Malformações congênitas do corpo caloso;5
7277;Q04.1;0;N;S;Arrinencefalia;Arrinencefalia;5
