1529;622625;Trabalhador da cultura de guaraná
1530;622705;Trabalhador na cultura de amendoim
1531;622710;Trabalhador na cultura de canola
1532;622715;Trabalhador na cultura de coco-da-baía
1533;622720;Trabalhador na cultura de dendê
1534;622725;Trabalhador na cultura de mamona
1535;622730;Trabalhador na cultura de soja
1536;622735;Trabalhador na cultura do girassol
1537;622740;Trabalhador na cultura do linho
1538;622805;Trabalhador da cultura de especiarias
1539;622810;Trabalhador da cultura de plantas aromáticas e medicinais
1540;623005;Adestrador de animais
1541;623010;Inseminador
1542;623015;Trabalhador de pecuária polivalente
1543;623020;Tratador de animais
1544;623105;Trabalhador da pecuária (asininos e muares)
1545;623110;Trabalhador da pecuária (bovinos corte)
1546;623115;Trabalhador da pecuária (bovinos leite)
1547;623120;Trabalhador da pecuária (bubalinos)
1548;623125;Trabalhador da pecuária (eqüinos)
1549;623205;Trabalhador da caprinocultura
1550;623210;Trabalhador da ovinocultura
1551;623215;Trabalhador da suinocultura
1552;623305;Trabalhador da avicultura de corte
1553;623310;Trabalhador da avicultura de postura
1554;623315;Operador de incubadora
1555;623320;Trabalhador da cunicultura
1556;623325;Sexador
1557;623405;Trabalhador em criatórios de animais produtores de veneno
1558;623410;Trabalhador na apicultura
1559;623415;Trabalhador na minhocultura
1560;623420;Trabalhador na sericicultura
1561;630105;Supervisor da aqüicultura
1562;630110;Supervisor da área florestal
1563;631005;Catador de caranguejos e siris
1564;631010;Catador de mariscos
1565;631015;Pescador artesanal de lagostas
1566;631020;Pescador artesanal de peixes e camaroes
1567;631105;Pescador artesanal de água doce
1568;631205;Pescador industrial
1569;631210;Pescador profissional
1570;631305;Criador de camaroes
1571;631310;Criador de jacarés
1572;631315;Criador de mexilhoes
1573;631320;Criador de ostras
1574;631325;Criador de peixes
1575;631330;Criador de quelônios
1576;631335;Criador de ras
1577;631405;Gelador industrial
1578;631410;Gelador profissional
1579;631415;Proeiro
1580;631420;Redeiro (pesca)
1581;632005;Guia florestal
1582;632010;Raizeiro
1583;632015;Viveirista florestal
1584;632105;Classificador de toras
1585;632110;Cubador de madeira
1586;632115;Identificador florestal
1587;632120;Operador de motosserra
1588;632125;Trabalhador de extração florestal, em geral
1589;632205;Seringueiro
1590;632210;Trabalhador da exploração de espécies produtoras de gomas não elásticas
1591;632215;Trabalhador da exploração de resinas
1592;632305;Trabalhador da exploração de andiroba
1593;632310;Trabalhador da exploração de babaçu
1594;632315;Trabalhador da exploração de bacaba
1595;632320;Trabalhador da exploração de buriti
1596;632325;Trabalhador da exploração de carnaúba
1597;632330;Trabalhador da exploração de coco-da-praia
1598;632335;Trabalhador da exploração de copaíba
1599;632340;Trabalhador da exploração de malva (paina)
1600;632345;Trabalhador da exploração de murumuru
1601;632350;Trabalhador da exploração de oiticica
1602;632355;Trabalhador da exploração de ouricuri
1603;632360;Trabalhador da exploração de pequi
1604;632365;Trabalhador da exploração de piaçava
1605;632370;Trabalhador da exploração de tucum
1606;632405;Trabalhador da exploração de açaí
1607;632410;Trabalhador da exploração de castanha
1608;632415;Trabalhador da exploração de pinhão
1609;632420;Trabalhador da exploração de pupunha
1610;632505;Trabalhador da exploração de árvores e arbustos produtores de substâncias aromát., medic. e tóxicas
1611;632510;Trabalhador da exploração de cipós produtores de substâncias aromáticas, medicinais e tóxicas
1612;632515;Trabalhador da exploração de madeiras tanantes
1613;632520;Trabalhador da exploração de raízes produtoras de substâncias aromáticas, medicinais e tóxicas
1614;632525;Trabalhador da extração de substâncias aromáticas, medicinais e tóxicas, em geral
1615;632605;Carvoeiro
1616;632610;Carbonizador
1617;632615;Ajudante de carvoaria
1618;641005;Operador de colheitadeira
1619;641010;Operador de máquinas de beneficiamento de produtos agrícolas
1620;641015;Tratorista agrícola
1621;642005;Operador de colhedor florestal
1622;642010;Operador de máquinas florestais estáticas
1623;642015;Operador de trator florestal
1624;643005;Trabalhador na operação de sistema de irrigação localizada (microaspersão e gotejamento)
1625;643010;Trabalhador na operação de sistema de irrigação por aspersão (pivô central)
1626;643015;Trabalhador na operação de sistemas convencionais de irrigação por aspersão
1627;643020;Trabalhador na operação de sistemas de irrigação e aspersão (alto propelido)
1628;643025;Trabalhador na operação de sistemas de irrigação por superfície e drenagem
1629;710105;Supervisor de apoio operacional na mineração
1630;710110;Supervisor de extração de sal
1631;710115;Supervisor de perfuração e desmonte
1632;710120;Supervisor de produção na mineração
1633;710125;Supervisor de transporte na mineração
1634;710205;Mestre (construção civil)
1635;710210;Mestre de linhas (ferrovias)
1636;710215;Inspetor de terraplenagem
1637;710220;Supervisor de usina de concreto
1638;710225;Fiscal de pátio de usina de concreto
1639;711105;Amostrador de minérios
1640;711110;Canteiro
1641;711115;Destroçador de pedra
1642;711120;Detonador
1643;711125;Escorador de minas
1644;711130;Mineiro
1645;711205;Operador de caminhão (minas e pedreiras)
1646;711210;Operador de carregadeira
1647;711215;Operador de máquina cortadora (minas e pedreiras)
1648;711220;Operador de máquina de extração contínua (minas de carvão)
1649;711225;Operador de máquina perfuradora (minas e pedreiras)
1650;711230;Operador de máquina perfuratriz
1651;711235;Operador de motoniveladora (extração de minerais sólidos)
1652;711240;Operador de schutthecar
1653;711245;Operador de trator (minas e pedreiras)
1654;711305;Operador de sonda de percussão
1655;711310;Operador de sonda rotativa
1656;711315;Sondador (poços de petróleo e gás)
1657;711320;Sondador de poços (exceto de petróleo e gás)
1658;711325;Plataformista (petróleo)
1659;711330;Torrista (petróleo)
1660;711405;Garimpeiro
1661;711410;Operador de salina (sal marinho)
1662;712105;Moleiro de minérios
1663;712110;Operador de aparelho de flotação
1664;712115;Operador de aparelho de precipitação (minas de ouro ou prata)
1665;712120;Operador de britador de mandíbulas
1666;712125;Operador de espessador
1667;712130;Operador de jig (minas)
1668;712135;Operador de peneiras hidráulicas
1669;712205;Cortador de pedras
1670;712210;Gravador de inscrições em pedra
1671;712215;Gravador de relevos em pedra
1672;712220;Polidor de pedras
1673;712225;Torneiro (lavra de pedra)
1674;712230;Traçador de pedras
1675;715105;Operador de bate-estacas
1676;715110;Operador de compactadora de solos
1677;715115;Operador de escavadeira
1678;715120;Operador de máquina de abrir valas
1679;715125;Operador de máquinas de construção civil e mineração
1680;715130;Operador de motoniveladora
1681;715135;Operador de pá carregadeira
1682;715140;Operador de pavimentadora (asfalto, concreto e materiais similares)
1683;715145;Operador de trator de lâmina
1684;715205;Calceteiro
1685;715210;Pedreiro
1686;715215;Pedreiro (chaminés industriais)
1687;715220;Pedreiro (material refratário)
1688;715225;Pedreiro (mineração)
1689;715230;Pedreiro de edificações
1690;715305;Armador de estrutura de concreto
1691;715310;Moldador de corpos de prova em usinas de concreto
1692;715315;Armador de estrutura de concreto armado
1693;715405;Operador de betoneira
1694;715410;Operador de bomba de concreto
1695;715415;Operador de central de concreto
1696;715505;Carpinteiro
1697;715510;Carpinteiro (esquadrias)
1698;715515;Carpinteiro (cenários)
1699;715520;Carpinteiro (mineração)
1700;715525;Carpinteiro de obras
1701;715530;Carpinteiro (telhados)
1702;715535;Carpinteiro de fôrmas para concreto
1703;715540;Carpinteiro de obras civis de arte (pontes, túneis, barragens)
1704;715545;Montador de andaimes (edificações)
1705;715605;Eletricista de instalações (cenários)
1706;715610;Eletricista de instalações (edifícios)
1707;715615;Eletricista de instalações
1708;715705;Aplicador de asfalto impermeabilizante (coberturas)
1709;715710;Instalador de isolantes acústicos
1710;715715;Instalador de isolantes térmicos (refrigeração e climatização)
1711;715720;Instalador de isolantes térmicos de caldeira e tubulações
1712;715725;Instalador de material isolante, a mão (edificações)
1713;715730;Instalador de material isolante, a máquina (edificações)
1714;716105;Acabador de superfícies de concreto
1715;716110;Revestidor de superfícies de concreto
1716;716205;Telhador (telhas de argila e materias similares)
1717;716210;Telhador (telhas de cimento-amianto)
1718;716215;Telhador (telhas metálicas)
1719;716220;Telhador (telhas pláticas)
1720;716305;Vidraceiro
1721;716310;Vidraceiro (edificações)
1722;716315;Vidraceiro (vitrais)
1723;716405;Gesseiro
1724;716505;Assoalhador
1725;716510;Ladrilheiro
1726;716515;Pastilheiro
1727;716520;Lustrador de piso
1728;716525;Marmorista (construção)
1729;716530;Mosaísta
1730;716535;Taqueiro
1731;716605;Calafetador
1732;716610;Pintor de obras
1733;716615;Revestidor de interiores (papel, material plástico e emborrachados)
1734;717005;Demolidor de edificações
1735;717010;Operador de martelete
1736;717015;Poceiro (edificações)
1737;717020;Servente de obras
1738;717025;Vibradorista
1739;720105;Mestre (afiador de ferramentas)
1740;720110;Mestre de caldeiraria
1741;720115;Mestre de ferramentaria
1742;720120;Mestre de forjaria
1743;720125;Mestre de fundição
1744;720130;Mestre de galvanoplastia
1745;720135;Mestre de pintura (tratamento de superfícies)
1746;720140;Mestre de soldagem
1747;720145;Mestre de trefilação de metais
1748;720150;Mestre de usinagem
1749;720155;Mestre serralheiro
1750;720160;Supervisor de controle de tratamento térmico
1751;720205;Mestre (construção naval)
1752;720210;Mestre (indústria de automotores e material de transportes)
1753;720215;Mestre (indústria de máquinas e outros equipamentos mecânicos)
1754;720220;Mestre de construção de fornos
1755;721105;Ferramenteiro
1756;721110;Ferramenteiro de mandris, calibradores e outros dispositivos
1757;721115;Modelador de metais (fundição)
1758;721205;Operador de máquina de eletroerosão
1759;721210;Operador de máquinas operatrizes
1760;721215;Operador de máquinas-ferramenta convencionais
1761;721220;Operador de usinagem convencional por abrasão
1762;721225;Preparador de máquinas-ferramenta
1763;721305;Afiador de cardas
1764;721310;Afiador de cutelaria
1765;721315;Afiador de ferramentas
1766;721320;Afiador de serras
1767;721325;Polidor de metais
1768;721405;Operador de centro de usinagem com comando numérico
1769;721410;Operador de fresadora com comando numérico
1770;721415;Operador de mandriladora com comando numérico
1771;721420;Operador de máquina eletroerosão, à fio, com comando numérico
1772;721425;Operador de retificadora com comando numérico
1773;721430;Operador de torno com comando numérico
1774;722105;Forjador
1775;722110;Forjador a martelo
1776;722115;Forjador prensista
1777;722205;Fundidor de metais
1778;722210;Lingotador
1779;722215;Operador de acabamento de peças fundidas
1780;722220;Operador de máquina centrifugadora de fundição
1781;722225;Operador de máquina de fundir sob pressão
1782;722230;Operador de vazamento (lingotamento)
1783;722235;Preparador de panelas (lingotamento)
1784;722305;Macheiro, a mão
1785;722310;Macheiro, a máquina
1786;722315;Moldador, a mão
1787;722320;Moldador, a máquina
1788;722325;Operador de equipamentos de preparação de areia
1789;722330;Operador de máquina de moldar automatizada
1790;722405;Cableador
1791;722410;Estirador de tubos de metal sem costura
1792;722415;Trefilador de metais, a máquina
1793;723105;Cementador de metais
1794;723110;Normalizador de metais e de compósitos
1795;723115;Operador de equipamento para resfriamento
1796;723120;Operador de forno de tratamento térmico de metais
1797;723125;Temperador de metais e de compósitos
1798;723205;Decapador
1799;723210;Fosfatizador
1800;723215;Galvanizador
1801;723220;Metalizador a pistola
1802;723225;Metalizador (banho quente)
1803;723230;Operador de máquina recobridora de arame
1804;723235;Operador de zincagem (processo eletrolítico)
1805;723240;Oxidador
1806;723305;Operador de equipamento de secagem de pintura
1807;723310;Pintor a pincel e rolo (exceto obras e estruturas metálicas)
1808;723315;Pintor de estruturas metálicas
1809;723320;Pintor de veículos (fabricação)
1810;723325;Pintor por imersão
1811;723330;Pintor, a pistola (exceto obras e estruturas metálicas)
1812;724105;Assentador de canalização (edificações)
1813;724110;Encanador
1814;724115;Instalador de tubulações
1815;724120;Instalador de tubulações (aeronaves)
1816;724125;Instalador de tubulações (embarcações)
1817;724130;Instalador de tubulações de gás combustível (produção e distribuição)
1818;724135;Instalador de tubulações de vapor (produção e distribuição)
1819;724205;Montador de estruturas metálicas
1820;724210;Montador de estruturas metálicas de embarcações
1821;724215;Rebitador a martelo pneumático
1822;724220;Preparador de estruturas metálicas
1823;724225;Riscador de estruturas metálicas
1824;724230;Rebitador, a mão
1825;724305;Brasador
1826;724310;Oxicortador a mão e a máquina
1827;724315;Soldador
1828;724320;Soldador a oxigás
1829;724325;Soldador elétrico
1830;724405;Caldeireiro (chapas de cobre)
1831;724410;Caldeireiro (chapas de ferro e aço)
1832;724415;Chapeador
1833;724420;Chapeador de carrocerias metálicas (fabricação)
1834;724425;Chapeador naval
1835;724430;Chapeador de aeronaves
1836;724435;Funileiro industrial
1837;724440;Serralheiro
1838;724505;Operador de máquina de cilindrar chapas
1839;724510;Operador de máquina de dobrar chapas
1840;724515;Prensista (operador de prensa)
1841;724605;Operador de laços de cabos de aço
1842;724610;Trançador de cabos de aço
1843;725005;Ajustador ferramenteiro
1844;725010;Ajustador mecânico
1845;725015;Ajustador mecânico (usinagem em bancada e em máquinas-ferramentas)
1846;725020;Ajustador mecânico em bancada
1847;725025;Ajustador naval (reparo e construção)
1848;725105;Montador de máquinas, motores e acessórios (montagem em série)
1849;725205;Montador de máquinas
1850;725210;Montador de máquinas gráficas
1851;725215;Montador de máquinas operatrizes para madeira
1852;725220;Montador de máquinas têxteis
1853;725225;Montador de máquinas-ferramentas (usinagem de metais)
1854;725305;Montador de equipamento de levantamento
1855;725310;Montador de máquinas agrícolas
1856;725315;Montador de máquinas de minas e pedreiras
1857;725320;Montador de máquinas de terraplenagem
1858;725405;Mecânico montador de motores de aeronaves
1859;725410;Mecânico montador de motores de embarcações
1860;725415;Mecânico montador de motores de explosão e diesel
1861;725420;Mecânico montador de turboalimentadores
1862;725505;Montador de veículos (linha de montagem)
1863;725510;Operador de time de montagem
1864;725605;Montador de estruturas de aeronaves
1865;725610;Montador de sistemas de combustível de aeronaves
1866;725705;Mecânico de refrigeração
1867;730105;Supervisor de montagem e instalação eletroeletrônica
1868;731105;Montador de equipamentos eletrônicos (aparelhos médicos)
1869;731110;Montador de equipamentos eletrônicos (computadores e equipamentos auxiliares)
1870;731115;Montador de equipamentos elétricos (instrumentos de medição)
1871;731120;Montador de equipamentos elétricos (aparelhos eletrodomésticos)
1872;731125;Montador de equipamentos elétricos (centrais elétricas)
1873;731130;Montador de equipamentos elétricos (motores e dínamos)
1874;731135;Montador de equipamentos elétricos
1875;731140;Montador de equipamentos eletrônicos (instalações de sinalização)
1876;731145;Montador de equipamentos eletrônicos (máquinas industriais)
1877;731150;Montador de equipamentos eletrônicos
1878;731155;Montador de equipamentos elétricos (elevadores e equipamentos similares)
1879;731160;Montador de equipamentos elétricos (transformadores)
1880;731165;Bobinador eletricista, a mão
1881;731170;Bobinador eletricista, a máquina
1882;731175;Operador de linha de montagem (aparelhos elétricos)
1883;731180;Operador de linha de montagem (aparelhos eletrônicos)
1884;731205;Montador de equipamentos eletrônicos (estação de rádio, TV e equipamentos de radar)
1885;731305;Instalador-reparador de equipamentos de comutação em telefonia
1886;731310;Instalador-reparador de equipamentos de energia em telefonia
1887;731315;Instalador-reparador de equipamentos de transmissão em telefonia
1888;731320;Instalador-reparador de linhas e aparelhos de telecomunicações
1889;731325;Instalador-reparador de redes e cabos telefônicos
1890;731330;Reparador de aparelhos de telecomunicações em laboratório
1891;732105;Eletricista de manutenção de linhas elétricas, telefônicas e de comunicação de dados
1892;732110;Emendador de cabos elétricos e telefônicos (aéreos e subterrâneos)
1893;732115;Examinador de cabos, linhas elétricas e telefônicas
1894;732120;Instalador de linhas elétricas de alta e baixa-tensão (rede aérea e subterrânea)
1895;732125;Instalador eletricista (tração de veículos)
1896;732130;Instalador-reparador de redes telefônicas e de comunicação de dados
1897;732135;Ligador de linhas telefônicas
1898;740105;Supervisor da mecânica de precisão
1899;740110;Supervisor de fabricação de instrumentos musicais
1900;741105;Ajustador de instrumentos de precisão
1901;741110;Montador de instrumentos de óptica
1902;741115;Montador de instrumentos de precisão
1903;741120;Relojoeiro (fabricação)
1904;741125;Relojoeiro (reparação)
1905;742105;Afinador de instrumentos musicais
1906;742110;Confeccionador de acordeão
1907;742115;Confeccionador de instrumentos de corda
1908;742120;Confeccionador de instrumentos de percussão (pele, couro ou plástico)
1909;742125;Confeccionador de instrumentos de sopro (madeira)
1910;742130;Confeccionador de instrumentos de sopro (metal)
1911;742135;Confeccionador de orgão
1912;742140;Confeccionador de piano
1913;750105;Supervisor de joalheria
1914;750205;Supervisor da indústria de minerais não metálicos (exceto os derivados de petróleo e carvão)
1915;751005;Engastador (jóias)
1916;751010;Joalheiro
1917;751015;Joalheiro (reparações)
1918;751020;Lapidador (jóias)
1919;751105;Bate-folha a máquina
1920;751110;Fundidor (joalheria e ourivesaria)
1921;751115;Gravador (joalheria e ourivesaria)
1922;751120;Laminador de metais preciosos a mão
1923;751125;Ourives
1924;751130;Trefilador (joalheria e ourivesaria)
1925;752105;Artesão modelador (vidros)
1926;752110;Moldador (vidros)
1927;752115;Soprador de vidro
1928;752120;Transformador de tubos de vidro
1929;752205;Aplicador serigráfico em vidros
1930;752210;Cortador de vidro
1931;752215;Gravador de vidro a água-forte
1932;752220;Gravador de vidro a esmeril
1933;752225;Gravador de vidro a jato de areia
1934;752230;Lapidador de vidros e cristais
1935;752235;Surfassagista
1936;752305;Ceramista
1937;752310;Ceramista (torno de pedal e motor)
1938;752315;Ceramista (torno semi-automático)
1939;752320;Ceramista modelador
1940;752325;Ceramista moldador
1941;752330;Ceramista prensador
1942;752405;Decorador de cerâmica
1943;752410;Decorador de vidro
1944;752415;Decorador de vidro à pincel
1945;752420;Operador de esmaltadeira
1946;752425;Operador de espelhamento
1947;752430;Pintor de cerâmica, a pincel
1948;760105;Contramestre de acabamento (indústria têxtil)
1949;760110;Contramestre de fiação (indústria têxtil)
1950;760115;Contramestre de malharia (indústria têxtil)
1951;760120;Contramestre de tecelagem (indústria têxtil)
1952;760125;Mestre (indústria têxtil e de confecções)
1953;760205;Supervisor de curtimento
1954;760305;Encarregado de corte na confecção do vestuário
1955;760310;Encarregado de costura na confecção do vestuário
1956;760405;Supervisor (indústria de calçados e artefatos de couro)
1957;760505;Supervisor da confecção de artefatos de tecidos, couros e afins
1958;760605;Supervisor das artes gráficas (indústria editorial e gráfica)
1959;761005;Operador polivalente da indústria têxtil
1960;761105;Classificador de fibras têxteis
1961;761110;Lavador de la
1962;761205;Operador de abertura (fiação)
1963;761210;Operador de binadeira
1964;761215;Operador de bobinadeira
1965;761220;Operador de cardas
1966;761225;Operador de conicaleira
1967;761230;Operador de filatório
1968;761235;Operador de laminadeira e reunideira
1969;761240;Operador de maçaroqueira
1970;761245;Operador de open-end
1971;761250;Operador de passador (fiação)
1972;761255;Operador de penteadeira
1973;761260;Operador de retorcedeira
1974;761303;Tecelão (redes)
1975;761306;Tecelão (rendas e bordados)
1976;761309;Tecelão (tear automático)
1977;761312;Tecelão (tear jacquard)
1978;761315;Tecelão (tear mecânico de maquineta)
1979;761318;Tecelão (tear mecânico de xadrez)
1980;761321;Tecelão (tear mecânico liso)
1981;761324;Tecelão (tear mecânico, exceto jacquard)
1982;761327;Tecelão de malhas, a máquina
1983;761330;Tecelão de malhas (máquina circular)
1984;761333;Tecelão de malhas (máquina retilínea)
1985;761336;Tecelão de meias, a máquina
1986;761339;Tecelão de meias (máquina circular)
1987;761342;Tecelão de meias (máquina retilínea)
1988;761345;Tecelão de tapetes, a máquina
1989;761348;Operador de engomadeira de urdume
1990;761351;Operador de espuladeira
1991;761354;Operador de máquina de cordoalha
1992;761357;Operador de urdideira
1993;761360;Passamaneiro a máquina
1994;761363;Remetedor de fios
1995;761366;Picotador de cartoes jacquard
1996;761405;Alvejador (tecidos)
1997;761410;Estampador de tecido
1998;761415;Operador de calandras (tecidos)
1999;761420;Operador de chamuscadeira de tecidos
2000;761425;Operador de impermeabilizador de tecidos
2001;761430;Operador de máquina de lavar fios e tecidos
2002;761435;Operador de rameuse
2003;761805;Inspetor de estamparia (produção têxtil)
2004;761810;Revisor de fios (produção têxtil)
2005;761815;Revisor de tecidos acabados
2006;761820;Revisor de tecidos crus
2007;762005;Trabalhador polivalente do curtimento de couros e peles
2008;762105;Classificador de peles
2009;762110;Descarnador de couros e peles, à maquina
2010;762115;Estirador de couros e peles (preparação)
2011;762120;Fuloneiro
2012;762125;Rachador de couros e peles
2013;762205;Curtidor (couros e peles)
2014;762210;Classificador de couros
2015;762215;Enxugador de couros
2016;762220;Rebaixador de couros
2017;762305;Estirador de couros e peles (acabamento)
2018;762310;Fuloneiro no acabamento de couros e peles
2019;762315;Lixador de couros e peles
2020;762320;Matizador de couros e peles
2021;762325;Operador de máquinas do acabamento de couros e peles
2022;762330;Prensador de couros e peles
2023;762335;Palecionador de couros e peles
2024;762340;Preparador de couros curtidos
2025;762345;Vaqueador de couros e peles
2026;763005;Alfaiate
2027;763010;Costureira de peças sob encomenda
2028;763015;Costureira de reparação de roupas
2029;763020;Costureiro de roupa de couro e pele
2030;763105;Auxiliar de corte (preparação da confecção de roupas)
2031;763110;Cortador de roupas
2032;763115;Enfestador de roupas
2033;763120;Riscador de roupas
2034;763125;Ajudante de confecção
2035;763205;Costureiro de roupas de couro e pele, a máquina na confecção em série
2036;763210;Costureiro na confecção em série
2037;763215;Costureiro, a máquina na confecção em série
2038;763305;Arrematadeira
2039;763310;Bordador, a máquina
2040;763315;Marcador de peças confeccionadas para bordar
2041;763320;Operador de máquina de costura de acabamento
2042;763325;Passadeira de peças confeccionadas
2043;764005;Trabalhador polivalente da confecção de calçados
2044;764105;Cortador de calçados, a máquina (exceto solas e palmilhas)
2045;764110;Cortador de solas e palmilhas, a máquina
2046;764115;Preparador de calçados
2047;764120;Preparador de solas e palmilhas
2048;764205;Costurador de calçados, a máquina
2049;764210;Montador de calçados
2050;764305;Acabador de calçados
2051;765005;Confeccionador de artefatos de couro (exceto sapatos)
2052;765010;Chapeleiro de senhoras
2053;765015;Boneleiro
2054;765105;Cortador de artefatos de couro (exceto roupas e calçados)
2055;765110;Cortador de tapeçaria
2056;765205;Colchoeiro (confecção de colchoes)
2057;765215;Confeccionador de brinquedos de pano
2058;765225;Confeccionador de velas náuticas, barracas e toldos
2059;765230;Estofador de avioes
2060;765235;Estofador de móveis
2061;765310;Costurador de artefatos de couro, a máquina (exceto roupas e calçados)
2062;765315;Montador de artefatos de couro (exceto roupas e calçados)
2063;765405;Trabalhador do acabamento de artefatos de tecidos e couros
2064;766105;Copiador de chapa
2065;766115;Gravador de matriz para flexografia (clicherista)
2066;766120;Editor de texto e imagem
2067;766125;Montador de fotolito (analógico e digital)
2068;766130;Gravador de matriz para rotogravura (eletromecânico e químico)
2069;766135;Gravador de matriz calcográfica
2070;766140;Gravador de matriz serigráfica
2071;766145;Operador de sistemas de prova (analógico e digital)
2072;766150;Operador de processo de tratamento de imagem
2073;766155;Programador visual gráfico
2074;766205;Impressor (serigrafia)
2075;766210;Impressor calcográfico
2076;766215;Impressor de ofsete (plano e rotativo)
2077;766220;Impressor de rotativa
2078;766225;Impressor de rotogravura
2079;766230;Impressor digital
2080;766235;Impressor flexográfico
2081;766240;Impressor letterset
2082;766245;Impressor tampográfico
2083;766250;Impressor tipográfico
2084;766305;Acabador de embalagens (flexíveis e cartotécnicas)
2085;766310;Impressor de corte e vinco
2086;766315;Operador de acabamento (indústria gráfica)
2087;766320;Operador de guilhotina (corte de papel)
2088;766325;Preparador de matrizes de corte e vinco
2089;766405;Laboratorista fotográfico
2090;766410;Revelador de filmes fotográficos, em preto e branco
2091;766415;Revelador de filmes fotográficos, em cores
2092;766420;Auxiliar de radiologia (revelação fotográfica)
2093;768105;Tecelão (tear manual)
2094;768110;Tecelão de tapetes, a mão
2095;768115;Tricoteiro, a mão
2096;768120;Redeiro
2097;768125;Chapeleiro (chapéus de palha)
2098;768130;Crocheteiro, a mão
2099;768205;Bordador, a mão
2100;768210;Cerzidor
2101;768305;Artífice do couro
2102;768310;Cortador de calçados, a mão (exceto solas)
2103;768315;Costurador de artefatos de couro, a mão (exceto roupas e calçados)
2104;768320;Sapateiro (calçados sob medida)
2105;768325;Seleiro
2106;768605;Tipógrafo
2107;768610;Linotipista
2108;768615;Monotipista
2109;768620;Paginador
2110;768625;Pintor de letreiros
2111;768630;Confeccionador de carimbos de borracha
2112;768705;Gravador, a mão (encadernação)
2113;768710;Restaurador de livros
2114;770105;Mestre (indústria de madeira e mobiliário)
2115;770110;Mestre carpinteiro
2116;771105;Marceneiro
2117;771110;Modelador de madeira
2118;771115;Maquetista na marcenaria
2119;771120;Tanoeiro
2120;772105;Classificador de madeira
2121;772110;Impregnador de madeira
2122;772115;Secador de madeira
2123;773105;Cortador de laminados de madeira
2124;773110;Operador de serras no desdobramento de madeira
2125;773115;Serrador de bordas no desdobramento de madeira
2126;773120;Serrador de madeira
2127;773125;Serrador de madeira (serra circular múltipla)
2128;773130;Serrador de madeira (serra de fita múltipla)
2129;773205;Operador de máquina intercaladora e placas (compensados)
2130;773210;Prensista de aglomerados
2131;773215;Prensista de compensados
2132;773220;Preparador de aglomerantes
2133;773305;Operador de desempenadeira na usinagem convencional de madeira
2134;773310;Operador de entalhadeira (usinagem de madeira)
2135;773315;Operador de fresadora (usinagem de madeira)
2136;773320;Operador de lixadeira (usinagem de madeira)
2137;773325;Operador de máquina de usinagem madeira, em geral
2138;773330;Operador de molduradora (usinagem de madeira)
2139;773335;Operador de plaina desengrossadeira
2140;773340;Operador de serras (usinagem de madeira)
2141;773345;Operador de torno automático (usinagem de madeira)
2142;773350;Operador de tupia (usinagem de madeira)
2143;773355;Torneiro na usinagem convencional de madeira
2144;773405;Operador de máquina bordatriz
2145;773410;Operador de máquina de cortina d#água (produção de móveis)
2146;773415;Operador de máquina de usinagem de madeira (produção em série)
2147;773420;Operador de prensa de alta freqüência na usinagem de madeira
2148;773505;Operador de centro de usinagem de madeira (cnc)
2149;773510;Operador de máquinas de usinar madeira (cnc)
2150;774105;Montador de móveis e artefatos de madeira
2151;775105;Entalhador de madeira
2152;775110;Folheador de móveis de madeira
2153;775115;Lustrador de peças de madeira
2154;775120;Marcheteiro
2155;776405;Cesteiro
2156;776410;Confeccionador de escovas, pincéis e produtos similares (a mão)
2157;776415;Confeccionador de escovas, pincéis e produtos similares (a máquina)
2158;776420;Confeccionador de móveis de vime, junco e bambu
2159;776425;Esteireiro
2160;776430;Vassoureiro
2161;777105;Carpinteiro naval (construção de pequenas embarcações)
2162;777110;Carpinteiro naval (embarcações)
2163;777115;Carpinteiro naval (estaleiros)
2164;777205;Carpinteiro de carretas
2165;777210;Carpinteiro de carrocerias
2166;780105;Supervisor de embalagem e etiquetagem
2167;781105;Condutor de processos robotizados de pintura
2168;781110;Condutor de processos robotizados de soldagem
2169;781305;Operador de veículos subaquáticos controlados remotamente
2170;781705;Mergulhador profissional (raso e profundo)
2171;782105;Operador de draga
2172;782110;Operador de guindaste (fixo)
2173;782115;Operador de guindaste móvel
2174;782120;Operador de máquina rodoferroviária
2175;782125;Operador de monta-cargas (construção civil)
2176;782130;Operador de ponte rolante
2177;782135;Operador de pórtico rolante
2178;782140;Operador de talha elétrica
2179;782145;Sinaleiro (ponte-rolante)
2180;782205;Guincheiro (construção civil)
2181;782210;Operador de docagem
2182;782220;Operador de empilhadeira
2183;782305;Motorista de carro de passeio
2184;782310;Motorista de furgão ou veículo similar
2185;782315;Motorista de táxi
2186;782405;Motorista de ônibus rodoviário
2187;782410;Motorista de ônibus urbano
2188;782415;Motorista de trólebus
2189;782505;Caminhoneiro autônomo (rotas regionais e internacionais)
2190;782510;Motorista de caminhão (rotas regionais e internacionais)
2191;782515;Motorista operacional de guincho
2192;782605;Operador de trem de metrô
2193;782610;Maquinista de trem
2194;782615;Maquinista de trem metropolitano
2195;782620;Motorneiro
2196;782625;Auxiliar de maquinista de trem
2197;782630;Operador de teleférico (passageiros)
2198;782705;Marinheiro de convés (marítimo e fluviário)
2199;782710;Marinheiro de máquinas
2200;782715;Moço de convés (marítimo e fluviário)
2201;782720;Moço de máquinas (marítimo e fluviário)
2202;782725;Marinheiro de esporte e recreio
